View,Full Name,Organization,Lobby Year,Registration Date,Termination Date,Original,Amended
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1083.pdf,"Pacopac, James C.","The Hawthorn Group, LC",2013-2014,1/18/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10830.pdf,"Toguchi, Charles T.",North West & Canada Cruise Ship Association,2015-2016,12/31/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10831.pdf,"Nekoba, Devon M.",North West & Canada Cruise Ship Association,2015-2016,1/5/2016,8/1/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1084.pdf,"Matsuura, Scott A.","The Hawthorn Group, LC",2013-2014,1/18/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1085.pdf,"Ogawa, Robert T.","United Healthcare Services, Inc.",2013-2014,1/18/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1086.pdf,"Weisman, Donald B.","American Heart Association, Hawaii Affiliate",2013-2014,1/18/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10864.pdf,"LaFontaine, Peter","International Fund for Animal Welfare, Inc.",2015-2016,1/7/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10865.pdf,"Yoshimoto, Kimberley W.","Soleil Management Hawaii, LLC",2015-2016,1/4/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10866.pdf,"Nellis, Daniel X.","Dole Food Company Hawaii, A Division of Dole Food Company, Inc.",2015-2016,1/8/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10867.pdf,"Hofberg, Mark","International Fund for Animal Welfare, Inc.",2015-2016,1/7/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10868.pdf,"Takishima-Lacasa, Julie Yurie",Hawaii Psychological Association,2015-2016,1/2/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10869.pdf,"Slovin, Gary M.","Cresco Labs, LLC",2015-2016,1/7/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1087.pdf,"Lee, Peter H.M.",Hawaii Laborers-Employers Cooperation & Education Trust,2013-2014,1/15/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10870.pdf,"Ito, Mihoko E.","Cresco Labs, LLC",2015-2016,1/7/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10871.pdf,"Tsujimura, Rick Brian","Cresco Labs, LLC",2015-2016,1/7/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10872.pdf,"Kido, C. Mike","Cresco Labs, LLC",2015-2016,1/7/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10873.pdf,"Yajima, Tiffany N.","Cresco Labs, LLC",2015-2016,1/7/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10874.pdf,"Wilkinson, Rachel M.Y.",AlohaCare,2015-2016,12/18/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10875.pdf,"Tsuneyoshi, Chad",IBEW Local Union 1260,2015-2016,1/6/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10876.pdf,"McCrory, Lynn P.","Lanai Resorts, LLC dba Pulama Lanai",2015-2016,1/5/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10877.pdf,"Mikulanec, Jacce S.",Hawaii Medical Service Association,2015-2016,1/8/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10878.pdf,"Hiraki, Kenneth T.","Hawaiian Telcom, Inc.",2015-2016,1/8/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10879.pdf,"Hiraki, Kenneth T.","Hawaiian Telcom Services Company, Inc.",2015-2016,1/8/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1088.pdf,"Okudara, Jon T.",Kamehameha Schools,2013-2014,1/18/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10880.pdf,"Hiraki, Kenneth T.","Hawaiian Telcom Communications, Inc.",2015-2016,1/8/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10881.pdf,"Yosemori, JoAnn C.","Hawaiian Telcom Services Company, Inc.",2015-2016,1/8/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10882.pdf,"Yosemori, JoAnn C.","Hawaiian Telcom Communications, Inc.",2015-2016,1/8/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10883.pdf,"Yosemori, JoAnn C.","Hawaiian Telcom, Inc.",2015-2016,1/8/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10884.pdf,"Golden, Steven P.","Hawaiian Telcom Services Company, Inc.",2015-2016,1/8/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10885.pdf,"Golden, Steven P.","Hawaiian Telcom, Inc.",2015-2016,1/8/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10886.pdf,"Golden, Steven P.","Hawaiian Telcom Communications, Inc.",2015-2016,1/8/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10887.pdf,"Komeiji, John","Hawaiian Telcom, Inc.",2015-2016,1/8/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10888.pdf,"Komeiji, John","Hawaiian Telcom Services Company, Inc.",2015-2016,1/8/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10889.pdf,"Komeiji, John","Hawaiian Telcom Communications, Inc.",2015-2016,1/8/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1089.pdf,"Hayashi, Clyde T.",Hawaii Laborers-Employers Cooperation & Education Trust,2013-2014,1/15/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1090.pdf,"Nip, Celeste Y.K.",Altria Client Services LLC and its Affiliates-Philip Morris,2013-2014,1/17/2013,1/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1091.pdf,"Oto, Mark K.",Hawaii Medical Service Association,2013-2014,1/16/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1092.pdf,"Pei, Edward Y.W.",Hawaii Bankers Association,2013-2014,1/16/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1093.pdf,"Diesman, Jennifer",Hawaii Medical Service Association,2013-2014,1/16/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1094.pdf,"Fox, Mark R.",The Nature Conservancy,2013-2014,1/18/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10946.pdf,"Studerus, Ashley Rose",Alzheimer's Association,2015-2016,1/16/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10947.pdf,"Lawlor, Shem",Blue Planet Foundation,2015-2016,1/11/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10948.pdf,"Yamasaki, Ross","FanDuel, Inc.",2015-2016,1/11/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10949.pdf,"Yamasaki, Ross",DraftKings Inc.,2015-2016,1/11/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10950.pdf,"Kelly, Jim",Kauai Island Utility Cooperative,2015-2016,1/11/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10951.pdf,"Rauckhorst, Jerry",Catholic Charities Hawaii,2015-2016,1/12/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10952.pdf,"Terada, Diane M.",Catholic Charities Hawaii,2015-2016,1/12/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10954.pdf,"Kane, Micah A.",Hawaii Community Foundation,2015-2016,1/11/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10955.pdf,"Morris, George A.",DraftKings Inc.,2015-2016,1/11/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10956.pdf,"Morris, George A.","FanDuel, Inc.",2015-2016,1/11/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10957.pdf,"Radcliffe, John H.",DraftKings Inc.,2015-2016,1/11/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10958.pdf,"Radcliffe, John H.","FanDuel, Inc.",2015-2016,1/11/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10959.pdf,"Hayashi, Clyde T.",Hawaii Laborers-Employers Cooperation & Education Trust,2015-2016,1/13/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10961.pdf,"Lee, Peter H.M.",Hawaii Laborers-Employers Cooperation & Education Trust,2015-2016,1/13/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10962.pdf,"Kimura, Joy Y.N.",Hawaii Laborers-Employers Cooperation & Education Trust,2015-2016,1/13/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10963.pdf,"Evensen, Stacy K.",Marsy's Law for All,2015-2016,1/13/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10964.pdf,"Morris, George A.",Pacific Eclipse,2015-2016,1/13/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10965.pdf,"Coppa, Bruce A.",Pacific Eclipse,2015-2016,1/13/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10966.pdf,"Radcliffe, John H.",Pacific Eclipse,2015-2016,1/13/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10967.pdf,"Oshiro, Blake K.",DraftKings Inc.,2015-2016,1/13/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10968.pdf,"Oshiro, Blake K.","FanDuel, Inc.",2015-2016,1/13/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10969.pdf,"Coppa, Bruce A.",DraftKings Inc.,2015-2016,1/13/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10970.pdf,"Coppa, Bruce A.","FanDuel, Inc.",2015-2016,1/13/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10971.pdf,"Yamauchi, Jessica",Hawaii Public Health Institute (HiPHI),2015-2016,1/16/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10972.pdf,"La Chica, Patricia Q.",Hawaii Public Health Institute (HiPHI),2015-2016,1/16/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10976.pdf,"Reed, Richard Robert",Hawaii Solar Energy Association,2015-2016,1/12/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10977.pdf,"Sabas, John R.","Kaiser Foundation Health Plan, Inc.",2015-2016,1/19/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10978.pdf,"Coppa, Bruce A.",Airbnb,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10979.pdf,"Radcliffe, John H.",Airbnb,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10980.pdf,"Oshiro, Blake K.",Airbnb,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10981.pdf,"Morris, George A.",Airbnb,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10982.pdf,"Yamasaki, Ross",Airbnb,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10983.pdf,"Yamasaki, Ross",American Family Life Assurance Company of Columbus (AFLAC),2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10984.pdf,"Yamasaki, Ross","ALTRES, Inc.",2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10985.pdf,"Yamasaki, Ross",Monsanto Company,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10986.pdf,"Yamasaki, Ross",American Chemistry Council,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10987.pdf,"Yamasaki, Ross",CGL Companies,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10988.pdf,"Yamasaki, Ross",AT&T,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10989.pdf,"Yamasaki, Ross",TRG Waikiki LLC,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1099.pdf,"Rataj, Christian J.",National Association of Mutual Insurance Companies (NAMIC),2013-2014,1/22/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10990.pdf,"Yamasaki, Ross",Entertainment Software Association,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10991.pdf,"Yamasaki, Ross","Host Hotels & Resorts, L.P.",2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10992.pdf,"Zysman, Deborah M.",Hawaii Children's Action Network (formerly Good Beginnings Alliance),2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10993.pdf,"Oshiro, Blake K.","Host Hotels & Resorts, L.P.",2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10994.pdf,"Oshiro, Blake K.",CGL Companies,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10995.pdf,"Oshiro, Blake K.",TRG Waikiki LLC,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10996.pdf,"Oshiro, Blake K.",AT&T,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10997.pdf,"Oshiro, Blake K.","ALTRES, Inc.",2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10998.pdf,"Oshiro, Blake K.",American Chemistry Council,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-10999.pdf,"Oshiro, Blake K.",Entertainment Software Association,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1100.pdf,"Bicoy, Dawn M.",Monsanto Company,2013-2014,1/22/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11000.pdf,"Oshiro, Blake K.",American Family Life Assurance Company of Columbus (AFLAC),2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11001.pdf,"Ng, Trista",Hawaii Farm Bureau Federation,2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11003.pdf,"Higa, Mitzie Yvonne",Hawaii State Teachers Association (HSTA),2015-2016,1/20/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1101.pdf,"Nip, Celeste Y.K.",Verizon Wireless *DO NOT USE*,2013-2014,1/22/2013,11/30/2013,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1102.pdf,"White, Charles A.","Waste Management, Inc.",2013-2014,1/22/2013,9/18/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1103.pdf,"Lee, Robert H.",Hawaii Fire Fighters Association,2013-2014,1/22/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1104.pdf,"Cano, Terry W.",Hawaii Fire Fighters Association,2013-2014,1/22/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11045.pdf,"Kido, C. Mike",Walgreens Co.,2015-2016,1/22/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11046.pdf,"Yajima, Tiffany N.",Walgreens Co.,2015-2016,1/21/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11047.pdf,"Ito, Mihoko E.",Walgreens Co.,2015-2016,1/21/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11048.pdf,"Slovin, Gary M.",Walgreens Co.,2015-2016,1/21/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11049.pdf,"Rosenlee, Corey",Hawaii State Teachers Association (HSTA),2015-2016,1/25/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1105.pdf,"Joseph, Helena Lin",March of Dimes - Hawaii Chapter,2013-2014,1/22/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11050.pdf,"Holck, Wilbert",Hawaii State Teachers Association (HSTA),2015-2016,1/21/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11051.pdf,"Bethel, Paulette Marie",Family Programs Hawaii,2015-2016,1/22/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11052.pdf,"Wilhoite, Judith Ann",Family Programs Hawaii,2015-2016,1/22/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11053.pdf,"Lopez, Kealii",Hawaii Association of Mortgage Brokers,2015-2016,1/22/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11054.pdf,"Nakamura, Craig G.","Kaiser Foundation Health Plan, Inc.",2015-2016,1/19/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11055.pdf,"Oshiro, Blake K.",AT&T,2015-2016,1/22/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11056.pdf,"Oshiro, Blake K.",FedEx Corporation,2015-2016,1/22/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11057.pdf,"Oshiro, Blake K.","Dollar Financial Group, Inc.,",2015-2016,1/22/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11058.pdf,"Garval, Howard",Child & Family Service,2015-2016,1/25/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11059.pdf,"Tan, Karen",Child & Family Service,2015-2016,1/25/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11060.pdf,"O'Meara, Daniel",Legal Aid Society of Hawaii,2015-2016,1/25/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1107.pdf,"Yajima, Tiffany N.",Autism Speaks,2013-2014,1/22/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1108.pdf,"Chee, Albert D.K.","Chevron U.S.A., Inc.",2013-2014,1/23/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11082.pdf,"Tsujimura, Rick Brian",The Hertz Corporation,2015-2016,1/26/2016,5/6/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11083.pdf,"Yamasaki, Ross",FedEx Corporation,2015-2016,1/25/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11084.pdf,"Yamasaki, Ross",AT&T,2015-2016,1/25/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11085.pdf,"Takaaze, Melissa K.",Hawaii Food Industry Association,2015-2016,1/25/2016,6/14/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11086.pdf,"Halstead, Neal",Rental by Owners Awareness Association (RBOAA),2015-2016,1/27/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11087.pdf,"Lee, Wade Chuck",Haloa Aina LLC,2015-2016,1/26/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11088.pdf,"Lee, Ryan Wade",Haloa Aina LLC,2015-2016,1/26/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1109.pdf,"Slovin, Gary M.",American Beverage Association,2013-2014,1/22/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1110.pdf,"Karamatsu, Christine R.O.",American Beverage Association,2013-2014,1/22/2013,2/15/2013,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11102.pdf,"Orlando, Ron","Comcast Cable Communications, LLC",2015-2016,1/11/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11103.pdf,"Yamasaki, Ross",Hawaii Management Alliance Association,2015-2016,1/27/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11104.pdf,"Yamasaki, Ross","Wal-Mart Stores, Inc.",2015-2016,1/27/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11105.pdf,"Yamasaki, Ross",Hawaii Liquor Wholesalers Association,2015-2016,1/27/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11106.pdf,"Yamasaki, Ross",MillerCoors LLC,2015-2016,1/27/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11107.pdf,"Yamasaki, Ross","FanDuel, Inc.",2015-2016,1/27/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11108.pdf,"Oshiro, Blake K.","Infor (US), Inc.",2015-2016,1/27/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11109.pdf,"Yamasaki, Ross","Infor (US), Inc.",2015-2016,1/27/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1111.pdf,"Ito, Mihoko E.",American Beverage Association,2013-2014,1/22/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11110.pdf,"Lopez, Kealii",American Resort Development Association,2015-2016,1/27/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1112.pdf,"Ito, Mihoko E.",Microsoft Corporation,2013-2014,1/22/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11122.pdf,"Souki, Jeannine A.",Hawaii Children's Action Network (formerly Good Beginnings Alliance),2015-2016,2/24/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11123.pdf,"Svetin, Kimberly M.","Molokai Drugs, Inc.",2015-2016,1/28/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11124.pdf,"Nip, Celeste Y.K.",Airbnb,2015-2016,1/27/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11125.pdf,"Nip, Celeste Y.K.",Pacific Eclipse,2015-2016,1/28/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11127.pdf,"Taylor, Richard Keith",Hawaii Solar Energy Association,2015-2016,1/28/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11128.pdf,"Alabanza, Hajime N.",Hawaii Solar Energy Association,2015-2016,1/28/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1113.pdf,"Yajima, Tiffany N.",Microsoft Corporation,2013-2014,1/22/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1114.pdf,"Ito, Mihoko E.",Hawaii Association of Realtors,2013-2014,1/22/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-11144.pdf,"Bigalke-Bannan, Sonja Christine","National Association of Social Workers, Hawaii",2015-2016,1/29/2016,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1115.pdf,"Slovin, Gary M.",United Services Automobile Association,2013-2014,1/22/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1116.pdf,"Karamatsu, Christine R.O.",United Services Automobile Association,2013-2014,1/22/2013,2/15/2013,TRUE,FALSE
